Time [s],Voltage [V],Current [A],Cell Temperature [K],Separator Temperature [K]
39626.292549119804,4.200000000000008,-0.08929922702531723,298.15,298.15
39627.292549119804,4.2,-0.08920980258020986,298.15,298.15
39628.292549119804,4.199999999999999,-0.08912046831933587,298.15,298.15
39629.292549119804,4.200000000000004,-0.08903122414982753,298.15,298.15
39630.292549119804,4.2,-0.08894206997947379,298.15,298.15
39631.292549119804,4.2,-0.08885300571654903,298.15,298.15
39632.292549119804,4.2,-0.0887640312682865,298.15,298.15
39633.292549119804,4.200000000000002,-0.08867514654325118,298.15,298.15
39634.292549119804,4.2,-0.08858635144978869,298.15,298.15
39635.292549119804,4.200000000000004,-0.0884976458957516,298.15,298.15
39636.292549119804,4.200000000000001,-0.08840902978976076,298.15,298.15
39637.292549119804,4.199999999999999,-0.0883205030405259,298.15,298.15
39638.292549119804,4.199999999999997,-0.08823206555629182,298.15,298.15
39639.292549119804,4.199999999999999,-0.08814371724585707,298.15,298.15
39640.292549119804,4.2,-0.08805545801856626,298.15,298.15
39641.292549119804,4.2,-0.08796728778257015,298.15,298.15
39642.292549119804,4.2,-0.08787920644722781,298.15,298.15
39643.292549119804,4.2,-0.08779121392182535,298.15,298.15
39644.292549119804,4.2,-0.08770331011478137,298.15,298.15
39645.292549119804,4.2,-0.08761549493661631,298.15,298.15
39646.292549119804,4.2,-0.08752776829653981,298.15,298.15
39647.292549119804,4.199999999999999,-0.0874401301035284,298.15,298.15
39648.292549119804,4.200000000000001,-0.08735258026771324,298.15,298.15
39649.292549119804,4.200000000000001,-0.0872651186981434,298.15,298.15
39650.292549119804,4.199999999999999,-0.08717774530512629,298.15,298.15
39651.292549119804,4.199999999999996,-0.0870904599985915,298.15,298.15
39652.292549119804,4.2,-0.0870032626882282,298.15,298.15
39653.292549119804,4.2,-0.08691615328471625,298.15,298.15
39654.292549119804,4.199999999998882,-0.08682913057323735,298.15,298.15
39655.292549119804,4.2000000000000135,-0.08674218375652507,298.15,298.15
39656.292549119804,4.20000000000001,-0.08665532458623043,298.15,298.15
39657.292549119804,4.199999999999967,-0.08656855300021132,298.15,298.15
39658.292549119804,4.199999999998966,-0.08648188075270581,298.15,298.15
39659.292549119804,4.1999999999989726,-0.08639529592115863,298.15,298.15
39660.292549119804,4.199999999998985,-0.08630879839032038,298.15,298.15
39661.292549119804,4.199999999998998,-0.08622238807088098,298.15,298.15
39662.292549119804,4.199999999999026,-0.0861360648734858,298.15,298.15
39663.292549119804,4.199999999999035,-0.08604982870825142,298.15,298.15
39664.292549119804,4.1999999999990525,-0.08596367948637917,298.15,298.15
39665.292549119804,4.199999999999074,-0.08587761711886371,298.15,298.15
39666.292549119804,4.199999999999089,-0.08579164151632748,298.15,298.15
39667.292549119804,4.199999999999118,-0.08570575259028632,298.15,298.15
39668.292549119804,4.199999999999133,-0.08561995025194417,298.15,298.15
39669.292549119804,4.199999999999154,-0.08553423441226951,298.15,298.15
39670.292549119804,4.199999999999162,-0.0854486049828345,298.15,298.15
39671.292549119804,4.199999999999191,-0.08536306187550526,298.15,298.15
39672.292549119804,4.199999999999995,-0.08527759335615843,298.15,298.15
39673.292549119804,4.1999999999992195,-0.08519222261176806,298.15,298.15
39674.292549119804,4.1999999999992355,-0.08510693794343722,298.15,298.15
39675.292549119804,4.199999999999253,-0.08502173924568916,298.15,298.15
39676.292549119804,4.199999999999267,-0.08493662642919586,298.15,298.15
39677.292549119804,4.199999999999284,-0.08485159940666562,298.15,298.15
39678.292549119804,4.199999999999286,-0.08476665808969706,298.15,298.15
39679.292549119804,4.199999999999312,-0.08468180239099857,298.15,298.15
39680.292549119804,4.199999999999329,-0.08459703222240694,298.15,298.15
39681.292549119804,4.1999999999993385,-0.08451234749682876,298.15,298.15
39682.292549119804,4.199999999999363,-0.0844277481256449,298.15,298.15
39683.292549119804,4.199999999999362,-0.08434323402340876,298.15,298.15
39684.292549119804,4.199999999999378,-0.08425880510231079,298.15,298.15
39685.292549119804,4.199999999999397,-0.08417446127461728,298.15,298.15
39686.292549119804,4.199999999999405,-0.08409020245316193,298.15,298.15
39687.292549119804,4.1999999999994255,-0.08400602855202621,298.15,298.15
39688.292549119804,4.199999999999431,-0.08392193948324987,298.15,298.15
39689.292549119804,4.199999999999449,-0.08383793516077417,298.15,298.15
39690.292549119804,4.199999999999472,-0.08375401549753844,298.15,298.15
39691.292549119804,4.1999999999999975,-0.08367016905378855,298.15,298.15
39692.292549119804,4.199999999999488,-0.08358641844049391,298.15,298.15
39693.292549119804,4.199999999999504,-0.0835027522403996,298.15,298.15
39694.292549119804,4.199999999999517,-0.08341917035461562,298.15,298.15
39695.292549119804,4.200000000000001,-0.08333566140788999,298.15,298.15
39696.292549119804,4.199999999999542,-0.08325224788392761,298.15,298.15
39697.292549119804,4.199999999999549,-0.08316891842707132,298.15,298.15
39698.292549119804,4.19999999999956,-0.08308567294093741,298.15,298.15
39699.292549119804,4.199999999999575,-0.08300251133895628,298.15,298.15
39700.292549119804,4.1999999999995685,-0.08291943353520365,298.15,298.15
39701.292549119804,4.19999999999959,-0.08283643944440394,298.15,298.15
39702.292549119804,4.199999999999603,-0.08275352897969113,298.15,298.15
39703.292549119804,4.199999999999624,-0.08267070205745193,298.15,298.15
39704.292549119804,4.199999999999612,-0.0825879585909506,298.15,298.15
39705.292549119804,4.199999999999631,-0.08250529849537462,298.15,298.15
39706.292549119804,4.199999999999634,-0.08242272168537636,298.15,298.15
39707.292549119804,4.199999999999653,-0.0823402280757696,298.15,298.15
39708.292549119804,4.199999999999651,-0.08225781758110327,298.15,298.15
39709.292549119804,4.199999999999665,-0.08217549011706346,298.15,298.15
39710.292549119804,4.1999999999996644,-0.08209324559809668,298.15,298.15
39711.292549119804,4.1999999999997,-0.08201108394042153,298.15,298.15
39712.292549119804,4.199999999999708,-0.08192900505823415,298.15,298.15
39713.292549119804,4.199999999999718,-0.08184700886753819,298.15,298.15
39714.292549119804,4.1999999999997195,-0.0817650952835816,298.15,298.15
39715.292549119804,4.199999999999729,-0.08168326422238871,298.15,298.15
39716.292549119804,4.19999999999975,-0.08160151559922887,298.15,298.15
39717.292549119804,4.199999999999735,-0.08151984932961419,298.15,298.15
39718.292549119804,4.199999999999749,-0.08143826533043041,298.15,298.15
39719.292549119804,4.199999999999986,-0.08135675263676215,298.15,298.15
39720.292549119804,4.199999999999766,-0.08127533292300072,298.15,298.15
39721.292549119804,4.199999999999996,-0.08119398438869996,298.15,298.15
39722.292549119804,4.199999999999778,-0.08111272863174995,298.15,298.15
39723.292549119804,4.199999999999791,-0.08103155473205552,298.15,298.15
39724.292549119804,4.1999999999998066,-0.08095046260034655,298.15,298.15
39725.292549119804,4.199999999999806,-0.08086945215244745,298.15,298.15
39726.292549119804,4.199999999999811,-0.0807885233045173,298.15,298.15
39727.292549119804,4.199999999999815,-0.08070767597468728,298.15,298.15
39728.292549119804,4.199999999999828,-0.08062691007801744,298.15,298.15
39729.292549119804,4.199999999999838,-0.0805462255331567,298.15,298.15
39730.292549119804,4.199999999999836,-0.08046562225591693,298.15,298.15
39731.292549119804,4.199999999999856,-0.08038510016330852,298.15,298.15
39732.292549119804,4.1999999999998545,-0.08030465917226047,298.15,298.15
39733.292549119804,4.1999999999998705,-0.08022429920034527,298.15,298.15
39734.292549119804,4.1999999999998705,-0.08014402016412805,298.15,298.15
39735.292549119804,4.199999999999867,-0.08006382198149267,298.15,298.15
39736.292549119804,4.199999999999992,-0.07998369399212966,298.15,298.15
39737.292549119804,4.200000000000004,-0.0799036467124146,298.15,298.15
39738.292549119804,4.199999999999889,-0.07982369060008054,298.15,298.15
39739.292549119804,4.199999999999887,-0.07974381501528341,298.15,298.15
39740.292549119804,4.199999999999899,-0.07966401987360454,298.15,298.15
39741.292549119804,4.199999999999912,-0.07958430509195967,298.15,298.15
39742.292549119804,4.19999999999991,-0.07950467058849137,298.15,298.15
39743.292549119804,4.199999999999997,-0.07942510583270979,298.15,298.15
39744.292549119804,4.199999999999913,-0.07934563164109956,298.15,298.15
39745.292549119804,4.199999999999917,-0.07926623748472364,298.15,298.15
39746.292549119804,4.19999999999992,-0.07918692327926953,298.15,298.15
39747.292549119804,4.19999999999993,-0.07910768894363998,298.15,298.15
39748.292549119804,4.199999999999936,-0.07902853439574056,298.15,298.15
39749.292549119804,4.199999999999942,-0.0789494595541245,298.15,298.15
39750.292549119804,4.199999999999935,-0.07887046433748093,298.15,298.15
39751.292549119804,4.199999999999944,-0.07879154866493623,298.15,298.15
39752.292549119804,4.199999999999942,-0.07871271245440284,298.15,298.15
39753.292549119804,4.199999999999999,-0.07863394536029539,298.15,298.15
39754.292549119804,4.199999999999954,-0.0785552678338067,298.15,298.15
39755.292549119804,4.199999999999954,-0.07847666952891577,298.15,298.15
39756.292549119804,4.20000000000001,-0.07839814015269121,298.15,298.15
39757.292549119804,4.199999999999969,-0.0783197000477165,298.15,298.15
39758.292549119804,4.199999999999965,-0.07824133892056029,298.15,298.15
39759.292549119804,4.19999999999997,-0.0781630566919656,298.15,298.15
39760.292549119804,4.199999999999975,-0.07808485328045792,298.15,298.15
39761.292549119804,4.199999999999967,-0.07800672860498294,298.15,298.15
39762.292549119804,4.199999999999977,-0.0779286825856784,298.15,298.15
39763.292549119804,4.199999999999982,-0.07785071514093135,298.15,298.15
39764.292549119804,4.2000000000000055,-0.07777281612924823,298.15,298.15
39765.292549119804,4.199999999999982,-0.07769500559826058,298.15,298.15
39766.292549119804,4.199999999999987,-0.07761727340506142,298.15,298.15
39767.292549119804,4.19999999999998,-0.07753961946792966,298.15,298.15
39768.292549119804,4.199999999999985,-0.07746204370677492,298.15,298.15
39769.292549119804,4.1999999999999895,-0.077384546042155,298.15,298.15
39770.292549119804,4.199999999999983,-0.0773071263936812,298.15,298.15
39771.292549119804,4.1999999999999975,-0.07722978468269374,298.15,298.15
39772.292549119804,4.199999999999995,-0.07715252082768788,298.15,298.15
39773.292549119804,4.199999999999994,-0.077075334752198,298.15,298.15
39774.292549119804,4.200000000000002,-0.07699822637518278,298.15,298.15
39775.292549119804,4.199999999999995,-0.07692119561775031,298.15,298.15
39776.292549119804,4.200000000000007,-0.07684423255592318,298.15,298.15
39777.292549119804,4.200000000000007,-0.07676735680370636,298.15,298.15
39778.292549119804,4.200000000000002,-0.07669055843444553,298.15,298.15
39779.292549119804,4.199999999999996,-0.07661383736945206,298.15,298.15
39780.292549119804,4.199999999999996,-0.07653718375639443,298.15,298.15
39781.292549119804,4.200000000000013,-0.07646061706637458,298.15,298.15
39782.292549119804,4.200000000000004,-0.07638412744444488,298.15,298.15
39783.292549119804,4.200000000000002,-0.07630771481187172,298.15,298.15
39784.292549119804,4.199999999999991,-0.07623137909029226,298.15,298.15
39785.292549119804,4.199999999999993,-0.07615512020150746,298.15,298.15
39786.292549119804,4.199999999999988,-0.0760789380669066,298.15,298.15
39787.292549119804,4.199999999999997,-0.07600283260826547,298.15,298.15
39788.292549119804,4.200000000000016,-0.07592680374627589,298.15,298.15
39789.292549119804,4.199999999999994,-0.07585085140476058,298.15,298.15
39790.292549119804,4.199999999999985,-0.07577497550514649,298.15,298.15
39791.292549119804,4.199999999999997,-0.07569917596948401,298.15,298.15
39792.292549119804,4.199999999999991,-0.07562345271959735,298.15,298.15
39793.292549119804,4.19999999999999,-0.07554780567824841,298.15,298.15
39794.292549119804,4.2000000000000055,-0.07547222524343397,298.15,298.15
39795.292549119804,4.199999999999988,-0.07539673038891531,298.15,298.15
39796.292549119804,4.199999999999989,-0.07532131151087405,298.15,298.15
39797.292549119804,4.199999999999994,-0.07524596853139233,298.15,298.15
39798.292549119804,4.199999999999993,-0.07517070137310419,298.15,298.15
39799.292549119804,4.199999999999995,-0.07509550052216539,298.15,298.15
39800.292549119804,4.200000000000009,-0.07502037535873826,298.15,298.15
39801.292549119804,4.199999999999992,-0.07494533520857304,298.15,298.15
39802.292549119804,4.199999999999995,-0.07487037057222333,298.15,298.15
39803.292549119804,4.199999999999991,-0.07479548137260697,298.15,298.15
39804.292549119804,4.199999999999976,-0.07472066753252304,298.15,298.15
39805.292549119804,4.199999999999977,-0.07464592897542655,298.15,298.15
39806.292549119804,4.199999999999977,-0.07457126562460477,298.15,298.15
39807.292549119804,4.199999999999969,-0.07449667740318104,298.15,298.15
39808.292549119804,4.199999999999976,-0.0744221642348687,298.15,298.15
39809.292549119804,4.199999999999987,-0.07434772604301051,298.15,298.15
39810.292549119804,4.199999999999964,-0.07427336275083224,298.15,298.15
39811.292549119804,4.199999999999962,-0.07419907428305968,298.15,298.15
39812.292549119804,4.199999999999963,-0.0741248605615269,298.15,298.15
39813.292549119804,4.199999999999962,-0.0740507215126402,298.15,298.15
39814.292549119804,4.199999999999955,-0.07397665705914036,298.15,298.15
39815.292549119804,4.199999999999961,-0.07390266712534484,298.15,298.15
39816.292549119804,4.1999999999999655,-0.07382875163542983,298.15,298.15
39817.292549119804,4.199999999999962,-0.07375491051340705,298.15,298.15
39818.292549119804,4.199999999999946,-0.07368114368350104,298.15,298.15
39819.292549119804,4.199999999999952,-0.07360745107006875,298.15,298.15
39820.292549119804,4.199999999999938,-0.07353383259799114,298.15,298.15
39821.292549119804,4.199999999999947,-0.07346028819043295,298.15,298.15
39822.292549119804,4.199999999999938,-0.0733868177740795,298.15,298.15
39823.292549119804,4.199999999999947,-0.07331342127310767,298.15,298.15
39824.292549119804,4.200000000000012,-0.0732400895898097,298.15,298.15
39825.292549119804,4.199999999999948,-0.07316684069528213,298.15,298.15
39826.292549119804,4.199999999999922,-0.0730936654920468,298.15,298.15
39827.292549119804,4.200000000000001,-0.0730205549292442,298.15,298.15
39828.292549119804,4.199999999999921,-0.07294752688346047,298.15,298.15
39829.292549119804,4.199999999999921,-0.0728745723053027,298.15,298.15
39830.292549119804,4.199999999999915,-0.07280169111828101,298.15,298.15
39831.292549119804,4.199999999999903,-0.07272888324708843,298.15,298.15
39832.292549119804,4.200000000000001,-0.07265613971940318,298.15,298.15
39833.292549119804,4.199999999999909,-0.07258347825855153,298.15,298.15
39834.292549119804,4.199999999999893,-0.0725108898929735,298.15,298.15
39835.292549119804,4.1999999999999,-0.07243837454620443,298.15,298.15
39836.292549119804,4.2,-0.07236592330495484,298.15,298.15
39837.292549119804,4.199999999999888,-0.07229355377342324,298.15,298.15
39838.292549119804,4.199999999999892,-0.07222125704103152,298.15,298.15
39839.292549119804,4.199999999999881,-0.07214903303075976,298.15,298.15
39840.292549119804,4.199999999999889,-0.07207688166903135,298.15,298.15
39841.292549119804,4.199999999999874,-0.07200480288120342,298.15,298.15
39842.292549119804,4.199999999999875,-0.07193279659409124,298.15,298.15
39843.292549119804,4.19999999999986,-0.07186086273343333,298.15,298.15
39844.292549119804,4.2,-0.07178899250215154,298.15,298.15
39845.292549119804,4.200000000000008,-0.07171719456440853,298.15,298.15
39846.292549119804,4.1999999999998545,-0.07164547754635323,298.15,298.15
39847.292549119804,4.199999999999848,-0.0715738326650668,298.15,298.15
39848.292549119804,4.199999999999842,-0.07150225984350322,298.15,298.15
39849.292549119804,4.199999999999996,-0.07143075035354599,298.15,298.15
39850.292549119804,4.199999999999838,-0.07135932143178554,298.15,298.15
39851.292549119804,4.199999999999838,-0.07128796435422952,298.15,298.15
39852.292549119804,4.199999999999819,-0.0712166790439828,298.15,298.15
